gene_name,gene_id_x,transcript_id,biotype,gene_id_y,exon_coverage,CDS_coverage
SIGLEC5,ENSG00000268500,ENST00000429354,transcript,ENSG00000268500,44.89410314,47.39200377
VDAC2,ENSG00000165637,ENST00000313132,transcript,ENSG00000165637,44.89608599,49.58233474
SLC2A10,ENSG00000197496,ENST00000359271,transcript,ENSG00000197496,44.89754698,79.53966271
LSM14B,ENSG00000149657,ENST00000279068,transcript,ENSG00000149657,44.89843622,50.2114351
SRRM1,ENSG00000133226,ENST00000323848,transcript,ENSG00000133226,44.89849361,47.90593027
OMA1,ENSG00000162600,ENST00000371226,transcript,ENSG00000162600,44.90056332,56.12100776
LZTFL1,ENSG00000163818,ENST00000296135,transcript,ENSG00000163818,44.9031794,52.38878241
ATF7IP,ENSG00000171681,ENST00000261168,transcript,ENSG00000171681,44.90453133,56.86817436
RHBDF2,ENSG00000129667,ENST00000313080,transcript,ENSG00000129667,44.90525157,57.44622874
VDAC1,ENSG00000213585,ENST00000265333,transcript,ENSG00000213585,44.90544077,55.89005925
CLEC4G,ENSG00000182566,ENST00000328853,transcript,ENSG00000182566,44.90712791,48.03012868
ZNF425,ENSG00000204947,ENST00000378061,transcript,ENSG00000204947,44.90721302,62.14628108
RYR2,ENSG00000198626,ENST00000366574,transcript,ENSG00000198626,44.90898807,46.6510914
GCH1,ENSG00000131979,ENST00000491895,transcript,ENSG00000131979,44.91034218,58.63446767
TSPAN4,ENSG00000214063,ENST00000397404,transcript,ENSG00000214063,44.91378423,57.76053662
SLC25A23,ENSG00000125648,ENST00000301454,transcript,ENSG00000125648,44.91443753,47.29237127
GRIK4,ENSG00000149403,ENST00000527524,transcript,ENSG00000149403,44.9146166,57.74136562
THSD1,ENSG00000136114,ENST00000258613,transcript,ENSG00000136114,44.91886629,63.91731367
CPSF2,ENSG00000165934,ENST00000298875,transcript,ENSG00000165934,44.91905096,59.20257351
TLR4,ENSG00000136869,ENST00000355622,transcript,ENSG00000136869,44.92271955,81.45385599
UBA6,ENSG00000033178,ENST00000322244,transcript,ENSG00000033178,44.92366122,47.8425262
CCNH,ENSG00000134480,ENST00000256897,transcript,ENSG00000134480,44.92516119,50.1154112
C1orf68,ENSG00000198854,ENST00000368775,transcript,ENSG00000198854,44.92587004,52.767976
RUFY3,ENSG00000018189,ENST00000381006,transcript,ENSG00000018189,44.92793018,50.39820917
TIMM17A,ENSG00000134375,ENST00000367287,transcript,ENSG00000134375,44.92796102,60.14589876
TTC3,ENSG00000182670,ENST00000399017,transcript,ENSG00000182670,44.92814975,47.3875145
SLC29A4,ENSG00000164638,ENST00000396872,transcript,ENSG00000164638,44.92951432,53.15099077
CARTPT,ENSG00000164326,ENST00000296777,transcript,ENSG00000164326,44.93287647,82.83942242
CLIP2,ENSG00000106665,ENST00000223398,transcript,ENSG00000106665,44.93326659,53.61938306
CDR1,ENSG00000184258,ENST00000370532,transcript,ENSG00000184258,44.93518553,68.14293511
AFF4,ENSG00000072364,ENST00000265343,transcript,ENSG00000072364,44.94108275,56.2293201
FAM219A,ENSG00000164970,ENST00000445726,transcript,ENSG00000164970,44.94171125,50.51469723
C1orf112,ENSG00000000460,ENST00000286031,transcript,ENSG00000000460,44.94258196,51.58775544
LSR,ENSG00000105699,ENST00000361790,transcript,ENSG00000105699,44.94307592,51.63100328
CNOT2,ENSG00000111596,ENST00000229195,transcript,ENSG00000111596,44.94471269,56.65131353
PDCD7,ENSG00000090470,ENST00000204549,transcript,ENSG00000090470,44.94533416,51.94767673
TMEM115,ENSG00000126062,ENST00000266025,transcript,ENSG00000126062,44.94725788,55.74743707
DYNC2LI1,ENSG00000138036,ENST00000260605,transcript,ENSG00000138036,44.94730357,47.29289562
WDR45,ENSG00000196998,ENST00000356463,transcript,ENSG00000196998,44.95213793,54.02986179
MON1A,ENSG00000164077,ENST00000296473,transcript,ENSG00000164077,44.95450529,51.50412952
MRPS17,ENSG00000239789,ENST00000285298,transcript,ENSG00000239789,44.95523836,72.51905372
CALB1,ENSG00000104327,ENST00000265431,transcript,ENSG00000104327,44.95796714,55.80278164
NDST3,ENSG00000164100,ENST00000296499,transcript,ENSG00000164100,44.9617875,54.12160167
PLEKHA8,ENSG00000106086,ENST00000449726,transcript,ENSG00000106086,44.96575178,47.30920104
CCDC81,ENSG00000149201,ENST00000445632,transcript,ENSG00000149201,44.96665446,50.24263755
ITLN2,ENSG00000158764,ENST00000368029,transcript,ENSG00000158764,44.96982568,53.09332436
ANKRD13D,ENSG00000172932,ENST00000511455,transcript,ENSG00000172932,44.97003461,51.31594512
TAF7L,ENSG00000102387,ENST00000372907,transcript,ENSG00000102387,44.97259111,51.1560079
DSCAM,ENSG00000171587,ENST00000400454,transcript,ENSG00000171587,44.97425432,60.99105809
SYT2,ENSG00000143858,ENST00000367267,transcript,ENSG00000143858,44.97504185,66.21678111
GALNT1,ENSG00000141429,ENST00000269195,transcript,ENSG00000141429,44.9757234,50.39676813
EIF2AK1,ENSG00000086232,ENST00000199389,transcript,ENSG00000086232,44.97688827,50.2434967
C3orf65,ENSG00000163915,ENST00000296270,transcript,ENSG00000163915,44.97771188,63.74857977
DDX46,ENSG00000145833,ENST00000354283,transcript,ENSG00000145833,44.97881641,48.42057043
BCL6,ENSG00000113916,ENST00000406870,transcript,ENSG00000113916,44.98009934,68.42760181
ADCK5,ENSG00000173137,ENST00000308860,transcript,ENSG00000173137,44.98379091,37.63787073
CYB561D2,ENSG00000114395,ENST00000418577,transcript,ENSG00000114395,44.98572094,65.51249623
FRK,ENSG00000111816,ENST00000606080,transcript,ENSG00000111816,44.98576347,56.22933371
CSNK2B-LY6G5B-1181,ENSG00000263020,ENST00000375880,transcript,ENSG00000263020,44.98678754,59.82732463
TSPYL2,ENSG00000184205,ENST00000375442,transcript,ENSG00000184205,44.98685245,46.32915878
CTB-186H2.3,ENSG00000266956,ENST00000591669,transcript,ENSG00000266956,44.98932904,53.55404943
CCNG2,ENSG00000138764,ENST00000316355,transcript,ENSG00000138764,44.99171558,55.23933266
MPDZ,ENSG00000107186,ENST00000541718,transcript,ENSG00000107186,44.99620589,46.82197024
SLC41A3,ENSG00000114544,ENST00000315891,transcript,ENSG00000114544,44.99722277,54.84233799
MFAP5,ENSG00000197614,ENST00000359478,transcript,ENSG00000197614,45.00173333,51.39079652
RRP15,ENSG00000067533,ENST00000366932,transcript,ENSG00000067533,45.00201963,57.54272416
GPIHBP1,ENSG00000182851,ENST00000330824,transcript,ENSG00000182851,45.0024524,64.90012874
HIST1H4G,ENSG00000124578,ENST00000244537,transcript,ENSG00000124578,45.00387433,50.36157143
SLC25A17,ENSG00000100372,ENST00000435456,transcript,ENSG00000100372,45.00467883,51.14720495
NXNL1,ENSG00000171773,ENST00000301944,transcript,ENSG00000171773,45.00834269,56.79599448
ERBB2IP,ENSG00000112851,ENST00000506030,transcript,ENSG00000112851,45.00862426,47.76223268
PANK1,ENSG00000152782,ENST00000307534,transcript,ENSG00000152782,45.009961,59.41918024
DNAJC7,ENSG00000168259,ENST00000457167,transcript,ENSG00000168259,45.01004075,53.39480816
ME2,ENSG00000082212,ENST00000321341,transcript,ENSG00000082212,45.01310011,51.418688
FBXO3,ENSG00000110429,ENST00000265651,transcript,ENSG00000110429,45.01884898,49.24268094
ZFP90,ENSG00000184939,ENST00000570495,transcript,ENSG00000184939,45.02079927,53.55531424
PDGFA,ENSG00000197461,ENST00000354513,transcript,ENSG00000197461,45.02302256,47.99135798
TTC39B,ENSG00000155158,ENST00000512701,transcript,ENSG00000155158,45.02595954,48.52176113
POLD1,ENSG00000062822,ENST00000440232,transcript,ENSG00000062822,45.02707519,48.83039595
MAN1A2,ENSG00000198162,ENST00000356554,transcript,ENSG00000198162,45.02929412,51.16695561
DEFB131,ENSG00000186146,ENST00000334879,transcript,ENSG00000186146,45.02973209,45.06053426
C1QTNF1,ENSG00000173918,ENST00000339142,transcript,ENSG00000173918,45.03019487,70.02335758
PPP1R9A,ENSG00000158528,ENST00000433360,transcript,ENSG00000158528,45.03272808,53.037996
TUBB6,ENSG00000176014,ENST00000317702,transcript,ENSG00000176014,45.0331603,44.97528581
ACKR3,ENSG00000144476,ENST00000272928,transcript,ENSG00000144476,45.03333404,85.75494531
MINK1,ENSG00000141503,ENST00000355280,transcript,ENSG00000141503,45.0336459,45.40028606
MRVI1,ENSG00000072952,ENST00000423302,transcript,ENSG00000072952,45.03444499,49.68266837
DHRSX,ENSG00000169084,ENST00000334651,transcript,ENSG00000169084,45.03494005,61.24780912
SLC9A9,ENSG00000181804,ENST00000316549,transcript,ENSG00000181804,45.04260715,73.11142429
FAM46A,ENSG00000112773,ENST00000320172,transcript,ENSG00000112773,45.04625513,61.43563864
COL13A1,ENSG00000197467,ENST00000398978,transcript,ENSG00000197467,45.04676475,46.38886169
DLGAP4,ENSG00000080845,ENST00000373913,transcript,ENSG00000080845,45.04772909,60.11676619
TNFRSF19,ENSG00000127863,ENST00000382258,transcript,ENSG00000127863,45.04851193,51.28561273
DENND1C,ENSG00000205744,ENST00000381480,transcript,ENSG00000205744,45.05071821,50.43301129
WNT10B,ENSG00000169884,ENST00000301061,transcript,ENSG00000169884,45.05153743,62.83756009
RIBC2,ENSG00000128408,ENST00000538017,transcript,ENSG00000128408,45.05245846,48.74720236
KIAA1549,ENSG00000122778,ENST00000422774,transcript,ENSG00000122778,45.0534155,45.96098374
NUP35,ENSG00000163002,ENST00000295119,transcript,ENSG00000163002,45.05352289,50.4260616
CROT,ENSG00000005469,ENST00000419147,transcript,ENSG00000005469,45.05934315,54.69357209
ITPR2,ENSG00000123104,ENST00000381340,transcript,ENSG00000123104,45.06049031,52.33030208
SPCS1,ENSG00000114902,ENST00000233025,transcript,ENSG00000114902,45.06089043,71.21695862
CLDN15,ENSG00000106404,ENST00000401528,transcript,ENSG00000106404,45.06111631,56.5559506
TIMM10,ENSG00000134809,ENST00000257245,transcript,ENSG00000134809,45.06153301,79.93315164
MAPK8IP2,ENSG00000008735,ENST00000329492,transcript,ENSG00000008735,45.06656786,48.10261125
YAP1,ENSG00000137693,ENST00000282441,transcript,ENSG00000137693,45.06844278,56.17698626
TAF12,ENSG00000120656,ENST00000263974,transcript,ENSG00000120656,45.07079015,59.14387193
CSNK1G1,ENSG00000169118,ENST00000303052,transcript,ENSG00000169118,45.07581291,53.58693538
MVP,ENSG00000013364,ENST00000357402,transcript,ENSG00000013364,45.07677826,60.63553492
NCOR2,ENSG00000196498,ENST00000405201,transcript,ENSG00000196498,45.07746328,46.26877948
NUMBL,ENSG00000105245,ENST00000252891,transcript,ENSG00000105245,45.08010358,54.43098855
KRTAP3-3,ENSG00000212899,ENST00000391586,transcript,ENSG00000212899,45.08472429,89.17794558
TMEM33,ENSG00000109133,ENST00000504986,transcript,ENSG00000109133,45.08848448,55.93834086
CCDC103,ENSG00000167131,ENST00000417826,transcript,ENSG00000167131,45.08964208,59.79698059
FAM187A,ENSG00000214447,ENST00000331733,transcript,ENSG00000214447,45.08964208,59.79698059
CD276,ENSG00000103855,ENST00000318443,transcript,ENSG00000103855,45.09412156,55.82646455
PRSS53,ENSG00000151006,ENST00000280606,transcript,ENSG00000151006,45.09495863,51.46612975
TMED9,ENSG00000184840,ENST00000332598,transcript,ENSG00000184840,45.09560181,53.22094305
TOR1B,ENSG00000136816,ENST00000259339,transcript,ENSG00000136816,45.09673751,60.16189601
ENOX1,ENSG00000120658,ENST00000261488,transcript,ENSG00000120658,45.09933559,62.66090574
NR0B2,ENSG00000131910,ENST00000254227,transcript,ENSG00000131910,45.10055054,68.66243436
RORB,ENSG00000198963,ENST00000376896,transcript,ENSG00000198963,45.10209918,54.87480475
HTR7,ENSG00000148680,ENST00000336152,transcript,ENSG00000148680,45.10537648,55.08750126
LPPR5,ENSG00000117598,ENST00000263177,transcript,ENSG00000117598,45.10616302,57.48410321
NFAT5,ENSG00000102908,ENST00000432919,transcript,ENSG00000102908,45.10636292,51.93023936
FUK,ENSG00000157353,ENST00000288078,transcript,ENSG00000157353,45.10711025,52.13607585
ZMYM1,ENSG00000197056,ENST00000373330,transcript,ENSG00000197056,45.11139855,50.80930124
C22orf15,ENSG00000169314,ENST00000402217,transcript,ENSG00000169314,45.11241788,48.83065488
PXDC1,ENSG00000168994,ENST00000380283,transcript,ENSG00000168994,45.11569635,60.65931561
VPS53,ENSG00000141252,ENST00000437048,transcript,ENSG00000141252,45.11575933,52.2242987
USP16,ENSG00000156256,ENST00000334352,transcript,ENSG00000156256,45.11766117,50.08381829
CMAS,ENSG00000111726,ENST00000229329,transcript,ENSG00000111726,45.11852387,46.50912006
BRICD5,ENSG00000182685,ENST00000328540,transcript,ENSG00000182685,45.12471621,52.37034645
DNAH11,ENSG00000105877,ENST00000328843,transcript,ENSG00000105877,45.12628087,46.58929282
SOCS7,ENSG00000174111,ENST00000577233,transcript,ENSG00000174111,45.12807729,51.750705
FAM188A,ENSG00000148481,ENST00000277632,transcript,ENSG00000148481,45.13256465,50.8172757
WEE1,ENSG00000166483,ENST00000450114,transcript,ENSG00000166483,45.13280777,52.15760067
URGCP,ENSG00000106608,ENST00000453200,transcript,ENSG00000106608,45.13354969,54.37201754
KIF13B,ENSG00000197892,ENST00000524189,transcript,ENSG00000197892,45.13441789,47.12306163
ACOT8,ENSG00000101473,ENST00000217455,transcript,ENSG00000101473,45.13443076,51.39803395
SNX31,ENSG00000174226,ENST00000311812,transcript,ENSG00000174226,45.13556366,55.09801921
CNGA1,ENSG00000198515,ENST00000402813,transcript,ENSG00000198515,45.13638454,54.10021221
COX4I1,ENSG00000131143,ENST00000562336,transcript,ENSG00000131143,45.13685562,60.51326398
TNFRSF21,ENSG00000146072,ENST00000296861,transcript,ENSG00000146072,45.13952504,59.19121837
STX18,ENSG00000168818,ENST00000306200,transcript,ENSG00000168818,45.14332845,55.35982297
DARS,ENSG00000115866,ENST00000264161,transcript,ENSG00000115866,45.14357867,49.42689083
CLEC14A,ENSG00000176435,ENST00000342213,transcript,ENSG00000176435,45.14737221,67.81446667
ELMOD3,ENSG00000115459,ENST00000315658,transcript,ENSG00000115459,45.14741257,56.88125839
COMMD7,ENSG00000149600,ENST00000278980,transcript,ENSG00000149600,45.14841654,47.28765937
TTLL6,ENSG00000170703,ENST00000393382,transcript,ENSG00000170703,45.15396724,54.00805775
RRAS2,ENSG00000133818,ENST00000256196,transcript,ENSG00000133818,45.15569953,52.65354883
TRIM39,ENSG00000204599,ENST00000376656,transcript,ENSG00000204599,45.15667382,66.97578259
LDB2,ENSG00000169744,ENST00000304523,transcript,ENSG00000169744,45.15808766,57.68319366
TSPAN5,ENSG00000168785,ENST00000305798,transcript,ENSG00000168785,45.15862643,64.22929803
PHB,ENSG00000167085,ENST00000300408,transcript,ENSG00000167085,45.15862665,59.86273864
PHTF1,ENSG00000116793,ENST00000369604,transcript,ENSG00000116793,45.16353439,49.67648375
NDUFS6,ENSG00000145494,ENST00000274137,transcript,ENSG00000145494,45.16935731,63.67293884
CCNDBP1,ENSG00000166946,ENST00000300213,transcript,ENSG00000166946,45.17207129,47.13545053
ANXA9,ENSG00000143412,ENST00000368947,transcript,ENSG00000143412,45.17459625,61.66654753
C7orf61,ENSG00000185955,ENST00000332375,transcript,ENSG00000185955,45.17483035,56.88699127
BVES,ENSG00000112276,ENST00000314641,transcript,ENSG00000112276,45.17518031,58.30820215
SLC8A2,ENSG00000118160,ENST00000236877,transcript,ENSG00000118160,45.17713919,54.365315
RPS9,ENSG00000170889,ENST00000302907,transcript,ENSG00000170889,45.17949978,63.50558364
STARD3NL,ENSG00000010270,ENST00000009041,transcript,ENSG00000010270,45.1797492,64.49045352
KCTD3,ENSG00000136636,ENST00000259154,transcript,ENSG00000136636,45.17995431,47.70150848
MFN1,ENSG00000171109,ENST00000471841,transcript,ENSG00000171109,45.18159053,49.63445661
BAZ2B,ENSG00000123636,ENST00000392783,transcript,ENSG00000123636,45.18338983,54.43745277
SLC35F6,ENSG00000213699,ENST00000344420,transcript,ENSG00000213699,45.18419011,54.47696925
NDUFB1,ENSG00000183648,ENST00000329559,transcript,ENSG00000183648,45.18438663,67.41764004
INTS4,ENSG00000149262,ENST00000534064,transcript,ENSG00000149262,45.18865347,49.88737259
PTK6,ENSG00000101213,ENST00000217185,transcript,ENSG00000101213,45.18940839,47.31368353
CDC25A,ENSG00000164045,ENST00000302506,transcript,ENSG00000164045,45.19067712,52.03961671
BCL2A1,ENSG00000140379,ENST00000267953,transcript,ENSG00000140379,45.19517613,60.59444995
PADI2,ENSG00000117115,ENST00000375486,transcript,ENSG00000117115,45.20127563,51.96736865
WDSUB1,ENSG00000196151,ENST00000409990,transcript,ENSG00000196151,45.20221112,48.3040121
PCNXL2,ENSG00000135749,ENST00000258229,transcript,ENSG00000135749,45.20503077,48.33752363
MRPS27,ENSG00000113048,ENST00000261413,transcript,ENSG00000113048,45.20529558,52.79083417
DRAXIN,ENSG00000162490,ENST00000294485,transcript,ENSG00000162490,45.20731748,61.62942126
SYBU,ENSG00000147642,ENST00000422135,transcript,ENSG00000147642,45.21018638,59.12152203
AZI1,ENSG00000141577,ENST00000450824,transcript,ENSG00000141577,45.21122584,47.57668049
PI3,ENSG00000124102,ENST00000243924,transcript,ENSG00000124102,45.21154382,68.43032185
POU3F4,ENSG00000196767,ENST00000373200,transcript,ENSG00000196767,45.21170405,58.63737396
NPM1,ENSG00000181163,ENST00000296930,transcript,ENSG00000181163,45.21304587,52.65475052
PPP1R12B,ENSG00000077157,ENST00000608999,transcript,ENSG00000077157,45.21523143,54.80382377
FBXO11,ENSG00000138081,ENST00000403359,transcript,ENSG00000138081,45.21562653,51.07647109
HNRNPLL,ENSG00000143889,ENST00000409636,transcript,ENSG00000143889,45.2158778,49.73960659
PCOLCE,ENSG00000106333,ENST00000223061,transcript,ENSG00000106333,45.21783988,62.63339719
BTBD3,ENSG00000132640,ENST00000405977,transcript,ENSG00000132640,45.22024523,65.29197465
PITPNB,ENSG00000180957,ENST00000335272,transcript,ENSG00000180957,45.22042579,51.45186318
NTM,ENSG00000182667,ENST00000425719,transcript,ENSG00000182667,45.22165168,57.35504481
LRPAP1,ENSG00000163956,ENST00000500728,transcript,ENSG00000163956,45.22227263,48.72898221
LRRC6,ENSG00000129295,ENST00000250173,transcript,ENSG00000129295,45.22357196,49.88637246
UBE2F,ENSG00000184182,ENST00000272930,transcript,ENSG00000184182,45.22373974,54.23653233
COBL,ENSG00000106078,ENST00000265136,transcript,ENSG00000106078,45.23111572,52.35555337
SAMD14,ENSG00000167100,ENST00000503131,transcript,ENSG00000167100,45.23168585,57.33773866
PTEN,ENSG00000171862,ENST00000371953,transcript,ENSG00000171862,45.23255195,68.55513249
SPEG,ENSG00000072195,ENST00000312358,transcript,ENSG00000072195,45.23629313,50.11168882
LRP5L,ENSG00000100068,ENST00000402859,transcript,ENSG00000100068,45.24129267,74.0225159
STC2,ENSG00000113739,ENST00000265087,transcript,ENSG00000113739,45.24303814,65.84875594
AHR,ENSG00000106546,ENST00000242057,transcript,ENSG00000106546,45.2454855,54.64173787
ANKDD1A,ENSG00000166839,ENST00000380230,transcript,ENSG00000166839,45.2455257,49.59473649
HIGD2A,ENSG00000146066,ENST00000274787,transcript,ENSG00000146066,45.24574276,68.14142018
CXorf67,ENSG00000187690,ENST00000342995,transcript,ENSG00000187690,45.24689641,55.40844334
ATP8A1,ENSG00000124406,ENST00000381668,transcript,ENSG00000124406,45.24783598,48.77496363
KATNAL2,ENSG00000167216,ENST00000245121,transcript,ENSG00000167216,45.25107089,48.39942945
PNLIPRP3,ENSG00000203837,ENST00000369230,transcript,ENSG00000203837,45.25411916,55.17372782
CACNB4,ENSG00000182389,ENST00000539935,transcript,ENSG00000182389,45.25672239,50.42396543
GLYAT,ENSG00000149124,ENST00000344743,transcript,ENSG00000149124,45.2580161,62.22060987
LRRFIP2,ENSG00000093167,ENST00000421307,transcript,ENSG00000093167,45.26162288,61.33447874
