,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
1390,GSTT2B,12.4993085,12.76607829,protein_coding,ENST00000404172,ENSG00000133433
1391,AC011294.3,6.12569508,12.78914231,processed_transcript,ENST00000487094,ENSG00000233539
1392,AC011294.3,6.12569508,12.78914231,protein_coding,ENST00000451905,ENSG00000233539
1393,AC011294.3,6.12569508,12.78914231,processed_transcript,ENST00000469937,ENSG00000233539
1394,FAM21A,10.46151834,12.85239997,nonsense_mediated_decay,ENST00000434114,ENSG00000099290
1395,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000282633,ENSG00000099290
1396,FAM21A,10.46151834,12.85239997,processed_transcript,ENST00000492914,ENSG00000099290
1397,FAM21A,10.46151834,12.85239997,processed_transcript,ENST00000476514,ENSG00000099290
1398,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000454806,ENSG00000099290
1399,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000351071,ENSG00000099290
1400,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000314664,ENSG00000099290
1401,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000399339,ENSG00000099290
1402,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000606663,ENSG00000272064
1403,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000605966,ENSG00000272064
1404,FAM21A,10.46151834,12.85239997,nonsense_mediated_decay,ENST00000606795,ENSG00000272064
1405,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000606580,ENSG00000272064
1406,FAM21A,10.46151834,12.85239997,processed_transcript,ENST00000607764,ENSG00000272064
1407,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000607170,ENSG00000272064
1408,FAM21A,10.46151834,12.85239997,processed_transcript,ENST00000607409,ENSG00000272064
1409,FAM21A,10.46151834,12.85239997,protein_coding,ENST00000607621,ENSG00000272064
1410,GOLGA6D,12.15792185,12.85943317,protein_coding,ENST00000434739,ENSG00000140478
1411,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000378350,ENSG00000205020
1412,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000389068,ENSG00000205020
1413,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000588929,ENSG00000205020
1414,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000589079,ENSG00000205020
1415,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000589336,ENSG00000205020
1416,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000400702,ENSG00000205020
1417,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000591167,ENSG00000205020
1418,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000586598,ENSG00000205020
1419,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000591637,ENSG00000205020
1420,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000444414,ENSG00000205020
1421,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000378352,ENSG00000205020
1422,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000358756,ENSG00000205020
1423,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000563802,ENSG00000260717
1424,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000564234,ENSG00000260717
1425,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000563132,ENSG00000260717
1426,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000569856,ENSG00000260717
1427,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000567858,ENSG00000260717
1428,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000567807,ENSG00000260717
1429,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000562236,ENSG00000260717
1430,CCL4L1,7.578071986,12.87523969,protein_coding,ENST00000567608,ENSG00000260717
1431,C22orf26,5.419512777,12.87695239,protein_coding,ENST00000396008,ENSG00000182257
1432,C22orf26,5.419512777,12.87695239,protein_coding,ENST00000333761,ENSG00000182257
1433,RP11-487E13.1,8.66572472,12.89129856,protein_coding,ENST00000512516,ENSG00000249008
1434,C20orf201,12.74040982,12.9116961,protein_coding,ENST00000308906,ENSG00000171695
1435,C20orf201,12.74040982,12.9116961,protein_coding,ENST00000302096,ENSG00000171695
1436,TCF24,2.316520474,12.98157497,protein_coding,ENST00000563496,ENSG00000261787
1437,TCF24,2.316520474,12.98157497,processed_transcript,ENST00000566129,ENSG00000261787
1438,GSC2,8.271029619,13.00239712,protein_coding,ENST00000086933,ENSG00000063515
1439,GSC2,8.271029619,13.00239712,protein_coding,ENST00000595458,ENSG00000267876
1440,C21orf119,3.765737745,13.04556831,protein_coding,ENST00000534991,ENSG00000256073
1441,SPG20OS,4.330249161,13.11613484,nonsense_mediated_decay,ENST00000488319,ENSG00000120664
1442,SPG20OS,4.330249161,13.11613484,protein_coding,ENST00000379848,ENSG00000120664
1443,SPG20OS,4.330249161,13.11613484,nonsense_mediated_decay,ENST00000493739,ENSG00000120664
1444,RP11-127H5.1,3.642670603,13.14739377,protein_coding,ENST00000521923,ENSG00000253350
1445,RP11-127H5.1,3.642670603,13.14739377,nonsense_mediated_decay,ENST00000518180,ENSG00000253350
1446,AC008394.1,5.90316659,13.24900745,protein_coding,ENST00000445770,ENSG00000233828
1447,AC016586.1,2.976798915,13.28217348,protein_coding,ENST00000535853,ENSG00000205147
1448,AC003102.1,1.21855751,13.29383796,protein_coding,ENST00000399246,ENSG00000214921
1449,C9orf16,6.441807995,13.31271817,protein_coding,ENST00000372994,ENSG00000171159
1450,C9orf16,6.441807995,13.31271817,processed_transcript,ENST00000492588,ENSG00000171159
1451,C9orf16,6.441807995,13.31271817,processed_transcript,ENST00000489240,ENSG00000171159
1452,C9orf16,6.441807995,13.31271817,processed_transcript,ENST00000486420,ENSG00000171159
1453,CCL3L1,7.008845253,13.40972182,nonsense_mediated_decay,ENST00000498676,ENSG00000205021
1454,CCL3L1,7.008845253,13.40972182,protein_coding,ENST00000422211,ENSG00000205021
1455,CCL3L1,7.008845253,13.40972182,retained_intron,ENST00000492788,ENSG00000205021
1456,CCL3L1,7.008845253,13.40972182,protein_coding,ENST00000542124,ENSG00000205021
1457,AC012215.1,1.508309701,13.41813961,protein_coding,ENST00000437887,ENSG00000233863
1458,OR4F17,13.03049336,13.46944794,protein_coding,ENST00000585993,ENSG00000176695
1459,OR4F17,13.03049336,13.46944794,protein_coding,ENST00000318050,ENSG00000176695
1460,ZNF705B,12.23162975,13.47456888,protein_coding,ENST00000400120,ENSG00000215356
1461,ZNF705B,12.23162975,13.47456888,protein_coding,ENST00000443676,ENSG00000215356
1462,PGA3,17.1014821,13.49926605,retained_intron,ENST00000535551,ENSG00000229859
1463,PGA3,17.1014821,13.49926605,protein_coding,ENST00000325558,ENSG00000229859
1464,PGA3,17.1014821,13.49926605,retained_intron,ENST00000537954,ENSG00000229859
1465,PGA3,17.1014821,13.49926605,retained_intron,ENST00000539649,ENSG00000229859
1466,PGA3,17.1014821,13.49926605,protein_coding,ENST00000543349,ENSG00000229859
1467,PGA3,17.1014821,13.49926605,protein_coding,ENST00000543505,ENSG00000229859
1468,PGA3,17.1014821,13.49926605,retained_intron,ENST00000541699,ENSG00000229859
1469,PGA3,17.1014821,13.49926605,protein_coding,ENST00000543125,ENSG00000229859
1470,PGA3,17.1014821,13.49926605,protein_coding,ENST00000538258,ENSG00000229859
1471,DEFB105A,13.36930459,13.50187722,protein_coding,ENST00000334773,ENSG00000186562
1472,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000444908,ENSG00000170379
1473,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000518791,ENSG00000170379
1474,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000357344,ENSG00000170379
1475,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000441159,ENSG00000170379
1476,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000411935,ENSG00000170379
1477,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000409703,ENSG00000170379
1478,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000411497,ENSG00000170379
1479,FAM115C,8.350307261,13.52962537,protein_coding,ENST00000425618,ENSG00000170379
1480,C10orf85,3.032961655,13.5422651,protein_coding,ENST00000369071,ENSG00000177234
1481,OLIG1,3.789697932,13.56357151,protein_coding,ENST00000382348,ENSG00000184221
1482,OLIG1,3.789697932,13.56357151,protein_coding,ENST00000426947,ENSG00000184221
1483,OLIG1,3.789697932,13.56357151,processed_transcript,ENST00000498799,ENSG00000184221
1484,OLIG1,3.789697932,13.56357151,protein_coding,ENST00000333063,ENSG00000184221
1485,SAP25,10.40374414,13.62413455,protein_coding,ENST00000538735,ENSG00000205307
1486,AC138647.1,11.51939364,13.70042871,protein_coding,ENST00000427937,ENSG00000226490
1487,DMRTA2,7.299218981,13.70162061,protein_coding,ENST00000418121,ENSG00000142700
1488,DMRTA2,7.299218981,13.70162061,protein_coding,ENST00000404795,ENSG00000142700
1489,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000355096,ENSG00000232423
1490,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000376192,ENSG00000232423
1491,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000376189,ENSG00000232423
1492,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000415464,ENSG00000232423
1493,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000376182,ENSG00000232423
1494,PRAMEF6,11.30891936,13.83134213,protein_coding,ENST00000414205,ENSG00000232423
1495,AC090616.2,8.271613525,13.84770014,protein_coding,ENST00000398832,ENSG00000214708
1496,AC006132.1,13.65968254,13.84979844,,,
1497,MBD3L3,12.50572159,13.97214856,protein_coding,ENST00000333843,ENSG00000182315
1498,MALL,9.596587598,13.97266447,protein_coding,ENST00000272462,ENSG00000144063
1499,MALL,9.596587598,13.97266447,protein_coding,ENST00000427178,ENSG00000144063
1500,MALL,9.596587598,13.97266447,nonsense_mediated_decay,ENST00000424988,ENSG00000144063
1501,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000592881,ENSG00000213015
1502,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000325333,ENSG00000213015
1503,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000590190,ENSG00000213015
1504,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000592461,ENSG00000213015
1505,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000543039,ENSG00000213015
1506,ZNF580,7.953932616,14.06477753,protein_coding,ENST00000545125,ENSG00000213015
1507,TIGD1,10.52460306,14.08609408,protein_coding,ENST00000408957,ENSG00000221944
1508,NOMO3,12.25971089,14.08752971,protein_coding,ENST00000399336,ENSG00000103226
1509,NOMO3,12.25971089,14.08752971,nonsense_mediated_decay,ENST00000576589,ENSG00000103226
1510,NOMO3,12.25971089,14.08752971,protein_coding,ENST00000263012,ENSG00000103226
1511,NOMO3,12.25971089,14.08752971,nonsense_mediated_decay,ENST00000575225,ENSG00000103226
1512,NOMO3,12.25971089,14.08752971,processed_transcript,ENST00000572830,ENSG00000103226
1513,NOMO3,12.25971089,14.08752971,processed_transcript,ENST00000570519,ENSG00000103226
1514,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000576427,ENSG00000103226
1515,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000576269,ENSG00000103226
1516,NOMO3,12.25971089,14.08752971,nonsense_mediated_decay,ENST00000576460,ENSG00000103226
1517,NOMO3,12.25971089,14.08752971,nonsense_mediated_decay,ENST00000572033,ENSG00000103226
1518,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000574894,ENSG00000103226
1519,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000574157,ENSG00000103226
1520,NOMO3,12.25971089,14.08752971,processed_transcript,ENST00000572932,ENSG00000103226
1521,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000573635,ENSG00000103226
1522,NOMO3,12.25971089,14.08752971,processed_transcript,ENST00000571167,ENSG00000103226
1523,NOMO3,12.25971089,14.08752971,retained_intron,ENST00000570732,ENSG00000103226
1524,NOMO3,12.25971089,14.08752971,protein_coding,ENST00000570346,ENSG00000103226
1525,NOMO3,12.25971089,14.08752971,protein_coding,ENST00000538468,ENSG00000103226
1526,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000512736,ENSG00000183474
1527,GTF2H2C,12.79621585,14.09070015,nonsense_mediated_decay,ENST00000514069,ENSG00000183474
1528,GTF2H2C,12.79621585,14.09070015,nonsense_mediated_decay,ENST00000511629,ENSG00000183474
1529,GTF2H2C,12.79621585,14.09070015,retained_intron,ENST00000502619,ENSG00000183474
1530,GTF2H2C,12.79621585,14.09070015,nonsense_mediated_decay,ENST00000506129,ENSG00000183474
1531,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000510979,ENSG00000183474
1532,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000514162,ENSG00000183474
1533,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000380729,ENSG00000183474
1534,GTF2H2C,12.79621585,14.09070015,processed_transcript,ENST00000505737,ENSG00000183474
1535,GTF2H2C,12.79621585,14.09070015,nonsense_mediated_decay,ENST00000446221,ENSG00000183474
1536,GTF2H2C,12.79621585,14.09070015,retained_intron,ENST00000508325,ENSG00000183474
1537,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000507595,ENSG00000183474
1538,GTF2H2C,12.79621585,14.09070015,retained_intron,ENST00000502599,ENSG00000183474
1539,GTF2H2C,12.79621585,14.09070015,retained_intron,ENST00000503604,ENSG00000183474
1540,GTF2H2C,12.79621585,14.09070015,processed_transcript,ENST00000513959,ENSG00000183474
1541,GTF2H2C,12.79621585,14.09070015,protein_coding,ENST00000508344,ENSG00000183474
1542,CCDC179,9.491087653,14.09397413,protein_coding,ENST00000532798,ENSG00000255359
1543,CCDC179,9.491087653,14.09397413,retained_intron,ENST00000529466,ENSG00000255359
1544,IER5L,4.687531516,14.1184947,protein_coding,ENST00000372491,ENSG00000188483
1545,TCEB3CL2,12.32924184,14.12290671,protein_coding,ENST00000591973,ENSG00000266996
1546,GOLGA8K,12.4725362,14.2357306,protein_coding,ENST00000512626,ENSG00000249931
1547,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000416428,ENSG00000204790
1548,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000377457,ENSG00000204790
1549,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000377449,ENSG00000204790
1550,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000477430,ENSG00000204790
1551,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000466320,ENSG00000204790
1552,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000468061,ENSG00000204790
1553,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000468763,ENSG00000204790
1554,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000498101,ENSG00000204790
1555,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000495626,ENSG00000204790
1556,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000461037,ENSG00000204790
1557,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000485382,ENSG00000204790
1558,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000494632,ENSG00000204790
1559,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000461834,ENSG00000204790
1560,CBWD6,11.89723632,14.2946391,retained_intron,ENST00000377445,ENSG00000204790
1561,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000476973,ENSG00000204790
1562,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000377441,ENSG00000204790
1563,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000470192,ENSG00000204790
1564,CBWD6,11.89723632,14.2946391,processed_transcript,ENST00000480351,ENSG00000204790
1565,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000377439,ENSG00000204790
1566,CBWD6,11.89723632,14.2946391,protein_coding,ENST00000382399,ENSG00000204790
1567,RP11-542P2.1,12.7123257,14.35133624,protein_coding,ENST00000515354,ENSG00000205301
1568,RP11-542P2.1,12.7123257,14.35133624,processed_transcript,ENST00000511632,ENSG00000205301
1569,RP11-542P2.1,12.7123257,14.35133624,protein_coding,ENST00000513018,ENSG00000205301
1570,RP11-542P2.1,12.7123257,14.35133624,nonsense_mediated_decay,ENST00000515121,ENSG00000205301
1571,RP11-542P2.1,12.7123257,14.35133624,retained_intron,ENST00000513106,ENSG00000205301
1572,RP11-542P2.1,12.7123257,14.35133624,protein_coding,ENST00000511113,ENSG00000205301
1573,RP11-542P2.1,12.7123257,14.35133624,protein_coding,ENST00000503109,ENSG00000205301
1574,RP11-542P2.1,12.7123257,14.35133624,protein_coding,ENST00000515402,ENSG00000205301
1575,RP11-542P2.1,12.7123257,14.35133624,processed_transcript,ENST00000509091,ENSG00000205301
1576,RP11-93B14.6,1.924077775,14.42629977,protein_coding,ENST00000370520,ENSG00000167046
1577,PRAMEF7,10.03478043,14.42728108,protein_coding,ENST00000330881,ENSG00000204510
1578,PRAMEF7,10.03478043,14.42728108,protein_coding,ENST00000361079,ENSG00000204510
1579,CLEC18A,12.30342852,14.4347488,protein_coding,ENST00000393701,ENSG00000157322
1580,CLEC18A,12.30342852,14.4347488,protein_coding,ENST00000568461,ENSG00000157322
1581,CLEC18A,12.30342852,14.4347488,retained_intron,ENST00000568102,ENSG00000157322
1582,CLEC18A,12.30342852,14.4347488,protein_coding,ENST00000288040,ENSG00000157322
1583,CLEC18A,12.30342852,14.4347488,retained_intron,ENST00000565705,ENSG00000157322
1584,CLEC18A,12.30342852,14.4347488,retained_intron,ENST00000565245,ENSG00000157322
1585,CLEC18A,12.30342852,14.4347488,protein_coding,ENST00000561889,ENSG00000157322
1586,CLEC18A,12.30342852,14.4347488,protein_coding,ENST00000449317,ENSG00000157322
1587,HES6,13.21511254,14.45044413,protein_coding,ENST00000272937,ENSG00000144485
1588,HES6,13.21511254,14.45044413,protein_coding,ENST00000409160,ENSG00000144485
1589,HES6,13.21511254,14.45044413,protein_coding,ENST00000409002,ENSG00000144485
1590,HES6,13.21511254,14.45044413,protein_coding,ENST00000409182,ENSG00000144485
1591,HES6,13.21511254,14.45044413,protein_coding,ENST00000417803,ENSG00000144485
1592,HES6,13.21511254,14.45044413,protein_coding,ENST00000409574,ENSG00000144485
1593,HES6,13.21511254,14.45044413,protein_coding,ENST00000409356,ENSG00000144485
1594,HES6,13.21511254,14.45044413,protein_coding,ENST00000436051,ENSG00000144485
1595,HES6,13.21511254,14.45044413,protein_coding,ENST00000450098,ENSG00000144485
1596,ONECUT3,1.733380941,14.48013018,protein_coding,ENST00000382349,ENSG00000205922
1597,NXF2B,8.810665525,14.60091727,protein_coding,ENST00000372752,ENSG00000185945
1598,NXF2B,8.810665525,14.60091727,protein_coding,ENST00000372749,ENSG00000185945
1599,NXF2B,8.810665525,14.60091727,protein_coding,ENST00000372750,ENSG00000185945
1600,NXF2B,8.810665525,14.60091727,processed_transcript,ENST00000489531,ENSG00000185945
1601,NXF2B,8.810665525,14.60091727,protein_coding,ENST00000457521,ENSG00000185945
1602,NXF2B,8.810665525,14.60091727,protein_coding,ENST00000412230,ENSG00000185945
1603,AP003068.23,3.711707009,14.6142426,nonsense_mediated_decay,ENST00000528551,ENSG00000254614
